distance,export_rca,export_value,import_value,location_id,id,year
0.7836,13.0268,12518512,1818439,239,1575,2005
0.7519,13.0143,15734008,3975504,239,856,2007
0.6287,13.0047,7323310,1157,239,1589,2004
0.7117,12.9995,128613848,1585132,239,799,2001
0.6115,12.9795,17677212,1011455,239,1363,2002
0.7269,12.968,115128256,4766231,239,922,2015
0.7508,12.9433,96704080,4799228,239,922,2013
0.6837,12.9073,344692352,2330213,239,1349,2004
0.6939,12.8586,20049712,10429211,239,1300,2002
0.6219,12.8558,163566096,1798581,239,1184,2013
0.6802,12.84,362207488,45046576,239,672,2007
0.7858,12.8206,66356228,5490720,239,751,2005
0.7168,12.7987,20407240,38069000,239,1391,2013
0.7559,12.7926,99695392,18202422,239,1429,2008
0.7643,12.7844,306858848,990494,239,1158,2008
0.7035,12.7717,288000896,12031246,239,1429,2014
0.7386,12.7622,898639616,1114430,239,1377,2000
0.6914,12.7583,2069921152,101544192,239,669,2013
0.7525,12.7393,176076272,2458439,239,1772,2005
0.7629,12.7136,21960328,10730151,239,1573,1995
0.726,12.7031,38117960,1414384,239,754,2003
0.6189,12.63,13864973,297625,239,1262,2008
0.6317,12.6077,2255421696,12866092,239,1376,2011
0.7148,12.6018,6523194,10734413,239,1391,2010
0.7616,12.5761,400910112,46338696,239,751,2013
0.7349,12.5681,153868144,819834,239,1049,2008
0.7585,12.566,195515680,32331760,239,751,2010
0.7068,12.561,33412152,200302,239,871,2011
0.7879,12.5503,4580540,940690,239,1162,2009
0.8003,12.5391,7328928,217918,239,1780,2006
0.7935,12.5282,12190789,11170672,239,687,1999
0.7083,12.5022,170973552,8663326,239,1443,2010
0.7121,12.4653,33390832,15030487,239,1300,2005
0.6595,12.4572,3865667840,26073248,239,1377,2011
0.7797,12.4384,147518528,13940843,239,751,2009
0.6283,12.4294,144642448,6092099,239,1184,2012
0.649,12.3861,187333040,807068,239,1184,2014
0.7185,12.3738,13138781,56123,239,1184,1995
0.5692,12.3627,1025274752,193791472,239,1120,2008
0.767,12.3291,3088541,280994,239,1123,2001
0.6357,12.3099,872743616,14260648,239,1348,2011
0.7869,12.2893,2907329,4782,239,734,1996
0.5334,12.25,1552362752,249723056,239,1120,2010
0.7737,12.2446,142391392,13823504,239,751,2008
0.7357,12.2391,95469984,54480,239,1772,2002
0.7638,12.1826,94034080,32612250,239,855,2008
0.7018,12.1796,3352882,3159709,239,690,2004
0.6877,12.1756,62856704,50677472,239,1300,2009
0.7048,12.1163,27640316,4416855,239,1251,2005
0.6939,12.0994,3507120384,57335096,239,726,2014
0.7618,12.0892,1759928,15659,239,1384,1996
0.6862,12.0722,6376698,2543,239,1343,1999
0.6348,12.0689,55087488,2468071,239,1363,2010
0.8214,12.067,12203054,1049567,239,679,1995
0.7201,12.0602,1320817,293418,239,1867,1998
0.6855,12.0234,264047,12884,239,770,2004
0.679,12.0137,152417040,454987,239,894,2011
0.7681,11.9965,210745792,718010,239,1158,2007
0.7887,11.9206,14644806,88040,239,1423,1998
0.8143,11.9143,5000692,11109163,239,1450,2007
0.6126,11.9085,88005320,3578117,239,1363,2012
0.7411,11.9016,4876839,12126,239,1332,1996
0.7484,11.9004,379664672,41403484,239,1319,2016
0.6759,11.8977,22560034816,760407168,239,1728,2013
0.7746,11.8812,58498664,353764,239,799,1998
0.7114,11.88,35601536,8736505,239,1251,2007
0.696,11.8707,42741944,13727388,239,1251,2008
0.8349,11.8584,2156745,440608,239,1780,1999
0.6424,11.8544,595092096,19738068,239,1348,2010
0.7071,11.8519,2737474,370547,239,812,2009
0.6302,11.8161,122146320,10810966,239,1331,2010
0.7126,11.8139,24606962,380617,239,871,2010
0.6433,11.7817,66575988,2936521,239,731,2015
0.6589,11.7758,107698480,604026,239,1331,2008
0.7143,11.7735,46424792,26760714,239,1300,2007
0.7624,11.76,16952802,3477492,239,1370,1996
0.5654,11.7302,669288064,190385472,239,1120,2009
0.7806,11.7156,3541003,609569,239,1162,2007
0.7367,11.6873,194687472,45528860,239,1795,2010
0.6674,11.6522,500411072,2630344,239,1348,2008
0.7664,11.6476,15773862,351752,239,1780,2011
0.7118,11.6241,172687312,32560910,239,1429,2011
0.6331,11.6199,749992000,136111280,239,799,2012
0.8218,11.6134,674772,0,239,891,1995
0.7556,11.6044,3210173,1414,239,1159,1996
0.7882,11.5854,8352648,35876,239,1780,2007
0.6964,11.5836,1231825,65461,239,1576,2008
0.6823,11.5763,386629312,53709648,239,672,2008
0.6868,11.5754,79820200,1350501,239,670,2002
0.68,11.5618,294490368,44703724,239,1285,2010
0.7013,11.5514,1727286656,179540240,239,1250,2016
0.7133,11.5486,218597792,19225810,239,1443,2011
0.6706,11.5418,4243101952,32870896,239,1377,2012
0.6374,11.5401,74033344,3699427,239,1363,2011
0.5963,11.5382,31959546,412525,239,1262,2012
0.6632,11.5277,70924712,65834384,239,1300,2010
0.7155,11.5138,458737984,22951414,239,669,2005
0.8124,11.5089,29828112,2824925,239,751,2001
0.701,11.5036,1885933,242761,239,812,2007
0.7379,11.5023,3350238,18875,239,1332,1995
0.6435,11.4835,18023604,856207,239,1183,2004
0.6268,11.4716,98283632,534608,239,1385,2004
0.6423,11.4515,31230048,856456,239,1363,2007
0.6991,11.423,885601856,1328290,239,1377,2001
0.7384,11.4033,139299744,1115374,239,1049,2009
0.7862,11.3725,4008147,97511,239,1780,2002
0.6549,11.3611,38202336,4196446,239,1589,2013
0.7767,11.3571,18650266,4349,239,754,1998
0.7356,11.3402,66333996,6110332,239,1358,1995
0.6529,11.3395,2473949952,23408072,239,1376,2012
0.7698,11.3317,15589442,722557,239,1884,2006
0.6973,11.322,107994744,2221533,239,1358,1999
0.5738,11.3184,12735940,183103,239,755,2014
0.7415,11.3035,73933240,131992,239,1772,2001
0.7984,11.2878,3829471,467342,239,688,1996
0.7657,11.2836,34793416,445565,239,894,2004
0.6919,11.2766,114420936,5769623,239,1607,2008
0.6695,11.2765,507574144,17719440,239,1348,2009
0.7792,11.2724,1239696512,1776354,239,1158,2016
0.686,11.2378,71783496,2120957,239,670,2001
0.6895,11.222,18009716,76715,239,1331,2000
0.7566,11.1859,506067168,1689241,239,1377,1998
0.7373,11.1673,33855460,166675,239,1395,2009
0.6489,11.1651,1158741248,47467656,239,1348,2013
0.682,11.1538,110085480,188832,239,1385,2005
0.6375,11.1398,938785536,25422096,239,1348,2012
0.779,11.1351,105494752,3214132,239,922,2016
0.7238,11.1206,21454156,9924472,239,1300,2003
0.8014,11.1057,2740945,146171,239,688,1995
0.7461,11.0986,78980288,3677849,239,1358,1996
0.6677,11.0847,76000464,3774916,239,731,2016
0.6975,11.0835,88314624,2105410,239,1422,2009
0.7523,11.0681,10126744,1662744,239,856,2006
0.5963,11.0494,4300526,55220,239,1589,2003
0.6452,11.0301,2528760064,37842916,239,741,2014
0.7487,11.0015,267267088,1177670,239,1158,2009
0.7279,10.9946,11859536,268403,239,1503,2009
0.611,10.9906,148745856,514959,239,1335,2004
0.6467,10.9797,106577904,6855002,239,1331,2009
0.6572,10.9612,13123913,6559,239,711,1996
0.6136,10.9611,225218224,3917562,239,1332,2011
0.7046,10.9563,8981045,1601641,239,1331,1998
0.7414,10.955,52465224,31366,239,894,2007
0.7892,10.9212,2563498,22994,239,1229,1998
0.666,10.9035,1445144448,127860480,239,1348,2014
0.6675,10.9028,420798528,67435400,239,1285,2011
0.7417,10.8892,1061501,39134,239,891,2001
0.6705,10.8835,1326441984,562728064,239,1250,2014
0.5994,10.8766,41127104,1244409,239,1363,2009
0.7095,10.8727,91789528,2104554,239,1358,1998
0.7787,10.8578,1688049,47550,239,734,1995
0.7083,10.833,2174509312,124138560,239,669,2014
0.6862,10.8305,9857338,19998168,239,1391,2011
0.7047,10.8204,7637942,237026,239,1360,2006
0.6982,10.8097,159593728,1518663,239,1358,2000
0.7122,10.8021,3418226,0,239,891,2005
0.6365,10.7819,231126592,49859256,239,1332,2012
0.6531,10.7585,2912210,430347,239,812,2010
0.634,10.7547,92365968,1413619,239,1363,2013
0.7497,10.7541,8010377,0,239,891,2006
0.6249,10.7467,118474224,2487836,239,1363,2014
0.7806,10.7087,5202381,285638,239,1780,2004
0.6346,10.6848,1451843200,639338304,239,671,2012
0.7915,10.6808,9132401,38916,239,1780,2008
0.7682,10.6614,126798304,1323199,239,1158,2005
0.7173,10.6609,1187218816,96021624,239,799,2015
0.6983,10.6538,7400709,60185,239,861,2001
0.6449,10.6466,435638304,210414224,239,711,2015
0.6926,10.6359,227826944,2147679,239,1349,2003
0.6587,10.6354,91741912,2966784,239,1607,2007
0.6843,10.6231,72809184,107656,239,894,2008
0.769,10.5983,162134400,47717296,239,1155,2016
0.6806,10.5908,1016551,21066,239,1382,2005
0.662,10.5861,86863536,61291644,239,1300,2011
0.7668,10.58,14249981,2325427,239,1148,2002
0.7134,10.566,35327340,13537807,239,1229,2016
0.6795,10.5368,4737401856,29645706,239,1377,2013
0.7241,10.5326,214998832,14228728,239,1429,2013
0.7069,10.5283,31460266,554555,239,1176,2007
0.7469,10.5262,298943776,38858708,239,1443,2014
0.7102,10.5026,3656991,6207148,239,1391,2008
0.7325,10.4989,3391658,108013,239,1360,1999
0.703,10.4983,13187818,27312072,239,1391,2012
0.6286,10.4623,148241024,1455488,239,1331,2011
0.7517,10.4574,79726720,1384637,239,1049,2006
0.7577,10.4492,7184257,18264,239,1161,2006
0.7105,10.4438,330598944,7274282,239,669,2004
0.7617,10.4377,146181584,3462330,239,1158,2006
0.6967,10.4113,24096565248,1445439744,239,1728,2014
0.6916,10.372,202361520,50078888,239,1285,2009
0.8631,10.3619,160967232,61094104,239,1740,1998
0.7608,10.3469,467555008,2511916,239,1377,1997
0.7371,10.3468,14611514,2968832,239,763,1995
0.6314,10.3314,126268880,637735,239,1335,2003
0.7716,10.3253,7184780,1565695,239,856,2005
0.7917,10.3221,2291894,642622,239,1162,2006
0.6646,10.3146,134745728,466409,239,1385,2007
0.7546,10.3087,7851766,7315040,239,1300,1998
0.6208,10.2865,19884528,701051,239,1363,2004
0.7454,10.2633,13141469,7731601,239,1300,2000
0.6935,10.2629,280563616,1689988,239,894,2012
0.712,10.2321,27142580,974300,239,1176,2006
0.6861,10.2291,5627847680,35411132,239,1377,2014
0.7928,10.1942,4323154,235262,239,1780,2003
0.6524,10.1937,251986112,31746964,239,1332,2013
0.6437,10.1808,1773852160,1455033344,239,671,2013
0.7227,10.1762,1261315328,80995616,239,799,2016
0.7521,10.1702,8343255,91249,239,708,1999
0.7545,10.1659,94751648,1722572,239,799,2000
0.6806,10.1555,101225512,48290952,239,1300,2012
0.6788,10.1409,117545176,808158,239,1385,2006
0.7283,10.1334,20489216,314417,239,681,2002
0.8038,10.1275,18910488,168699,239,827,1998
0.7684,10.1182,1988417,0,239,1343,1996
0.6324,10.1044,78135160,4834134,239,1120,1998
0.6731,10.0982,239716768,5071645,239,1368,2011
0.6783,10.0899,422537952,72114400,239,1285,2012
0.7041,10.0877,23011184,781311,239,1363,2005
0.7031,10.0773,1019924,88733,239,1381,2006
0.7465,10.0549,1198700,1185177,239,690,1999
0.7423,10.0478,95784544,52357928,239,1319,2009
0.7527,10.0369,21844984,33315,239,1573,1996
0.7137,10.0305,103901312,1512119,239,1352,1996
0.7464,10.0253,8999022,7724659,239,1300,1999
0.8231,10.0247,9778220,96339,239,1423,1996
0.7126,10.0171,9425369,2106431,239,769,2006
0.6883,10.0038,1881276,2383679,239,690,2002
0.5603,9.9961,1988907648,195691920,239,1120,2013
0.7638,9.9843,34612152,31052,239,894,2005
0.7576,9.9805,3056122,47635,239,734,1998
0.8082,9.979,29912316,2458667,239,751,2002
0.6804,9.9657,80816352,2746416,239,727,2002
0.6887,9.9645,78241096,3684409,239,727,2001
0.6608,9.9559,172870224,3158155,239,1358,2002
0.6988,9.9185,306222752,275026,239,1349,2005
0.5426,9.9169,2065928192,259601088,239,1120,2012
0.7931,9.905,10982024,564505,239,1884,2005
0.7394,9.9016,21226984,4824577,239,1370,1999
0.7718,9.9,9192581,602463,239,1884,2004
0.6807,9.8867,22051428,4181364,239,1251,2004
0.6628,9.8834,18213112,1022066,239,1183,2005
0.7734,9.8769,31516338,99775,239,1357,1996
0.6582,9.8662,48037420,14444246,239,1247,2012
0.6795,9.8649,11206382,53191,239,711,1998
0.7498,9.8619,30844872,240455,239,1395,2008
0.724,9.8618,263222,150005,239,1226,2011
0.6312,9.8325,158816832,266386,239,1335,2005
0.6422,9.8283,103960584,3327412,239,1333,2003
0.6815,9.8261,84768408,1476368,239,1369,2006
0.8206,9.8248,13515034,256816,239,1423,1997
0.686,9.8146,37384212,50462,239,1335,1995
0.6703,9.8008,19265786,1190099,239,1183,2006
0.6891,9.7973,116339576,50562276,239,1300,2013
0.6617,9.7787,319159712,7265644,239,1332,2014
0.6785,9.7759,1438775808,253450480,239,1250,2015
0.77,9.762,9708173,332981,239,1780,2010
0.6559,9.734,192161776,769955,239,1184,2015
0.683,9.7337,102421936,1688475,239,1369,2007
0.7934,9.7325,2503628,89551,239,1780,2001
0.7642,9.7267,133215,0,239,770,1996
0.7345,9.7238,167759360,932596,239,1049,2011
0.8367,9.714,3409926,163834,239,1884,1999
0.6206,9.6943,94394528,11889751,239,1607,2009
0.7243,9.6942,3666790,4829674,239,690,2005
0.8086,9.6659,1819508,258018,239,1162,2005
0.7631,9.6424,13060702,11288820,239,1147,2012
0.6859,9.6423,33802544,478275,239,1363,2008
0.7234,9.6381,5588319,6242535,239,1122,2006
0.6976,9.626,2546650112,35128624,239,741,2015
0.6881,9.6174,69438616,4875922,239,1607,2006
0.7825,9.6101,8773905,754014,239,1780,2009
0.6536,9.6084,40995780,998722,239,1369,2002
0.7212,9.607,32403886080,2424569856,239,1728,2016
0.7068,9.6044,89298664,882842,239,1352,1995
0.6651,9.5992,15434232,808932,239,1363,2003
0.7276,9.5907,190511408,1104901,239,1049,2012
0.6372,9.5863,308054048,396779,239,1352,2004
0.6888,9.5777,32971884,577990,239,1379,2001
0.7123,9.5758,33440620,74594,239,1395,2010
0.6958,9.5653,29075664896,1700461056,239,1728,2015
0.7033,9.5554,19342528,4247029,239,763,1999
0.8456,9.5479,1588819,298447,239,1780,1997
0.6909,9.5394,121072784,1909875,239,1352,1997
0.727,9.5294,13049645,12994390,239,1391,2015
0.659,9.5201,859927936,8083713,239,1349,2011
0.6723,9.5074,48873412,94641,239,1335,1996
0.6994,9.5023,13648152576,685550144,239,1728,2012
0.7052,9.4908,35668244,680180,239,1176,2008
0.6826,9.4827,199332112,3129402,239,1367,2010
0.6592,9.4825,129062560,4591040,239,1363,2015
0.6968,9.4436,416742720,1325207,239,1349,2007
0.6471,9.4212,155061088,7010724,239,1331,2012
0.8251,9.4209,183615328,22406452,239,1737,1998
0.6175,9.4203,358781888,5053952,239,1335,2010
0.6886,9.42,340497056,95439136,239,672,2009
0.6299,9.4143,150594656,895853,239,1385,2008
0.7831,9.3989,62863300,16411132,239,1429,2007
0.6551,9.3927,342903776,589405,239,1352,2005
0.6852,9.3913,71435208,2596838,239,1369,2005
0.8095,9.3912,841453,2199648,239,1454,2001
0.7585,9.3834,167468016,43575568,239,1795,2009
0.6452,9.3805,2257774080,2162092032,239,671,2014
0.7818,9.3739,942052,836428,239,1122,1999
0.6521,9.3452,15045556,155239,239,1331,2001
0.8268,9.3378,2460142,93452,239,1780,2000
0.7239,9.3316,446952,863335,239,1226,1996
0.6771,9.3243,133991696,3117506,239,1369,2008
0.8441,9.3211,1263275,1202191,239,1780,1996
0.72,9.3163,2124256,2434869,239,690,2003
0.7527,9.3161,979842,281534,239,1867,1996
0.6361,9.3024,218090768,722770,239,1352,2002
0.6034,9.2835,44108852,194409,239,1262,2014
0.5392,9.2834,2154852608,372608704,239,1120,2011
0.6895,9.2834,9955050,1131226,239,1331,1999
0.7658,9.2686,15566363,2706574,239,1148,2003
0.6675,9.2656,7462219,112987,239,1360,2007
0.7296,9.258,70941872,2583330,239,727,2000
0.6786,9.2522,44727100,1173730,239,1369,2003
0.7721,9.2449,10642133,2132657,239,1148,2001
0.6634,9.2352,418386976,7419795,239,1344,2013
0.699,9.2286,928530048,12558378,239,873,2013
0.6898,9.2243,134692400,4055721,239,1368,2008
0.6857,9.205,127993680,3042106,239,1352,1998
0.7775,9.2012,339225792,45099364,239,1443,2015
0.6274,9.1964,311728000,1564096,239,1335,2008
0.8017,9.1838,5324773,177556,239,1148,1998
0.6495,9.1509,258065904,441966,239,1352,2003
0.6628,9.1469,90619224,4859693,239,1422,2010
0.7006,9.1407,16702685,9976,239,1332,2000
0.7875,9.1307,22580632,338568,239,1780,2014
0.6966,9.1237,156260624,31794190,239,1285,2007
0.7597,9.1226,5368325,536309,239,1884,2002
0.7816,9.1157,5599684,14652959,239,1300,1996
0.804,9.1144,6580076,162985,239,1148,1999
0.6686,9.0904,53489368,2289884,239,1369,2004
0.7194,9.0866,21312804,617261,239,1176,2005
0.6847,9.0845,192221088,1083419,239,1184,2016
0.706,9.0751,3947130,1025573,239,1867,2009
0.6999,9.0715,43588460,30582442,239,1300,2008
0.6548,9.0694,64116304,790683,239,1385,2003
0.7812,9.0682,4058093,10293732,239,1300,1995
0.7,9.0551,1446940672,78553848,239,1348,2015
0.7057,9.0549,163610,16061,239,1226,2003
0.6882,9.0508,7737328,23827096,239,891,2010
0.6474,9.0502,218751376,3962421,239,1334,2003
0.6891,9.0275,527936960,4344400,239,1349,2008
0.7143,9.0259,10034255,653474,239,655,2001
0.7157,9.0229,176550272,28535238,239,1443,2012
0.6987,9.0002,71492696,220683,239,894,2010
0.746,8.9985,93219568,27683124,239,1429,2010
0.6981,8.9892,4605476,2367314,239,1867,2008
0.6486,8.9875,2547288064,42337588,239,1376,2013
0.6248,8.9849,248471104,1055098,239,1335,2007
0.7654,8.9799,2969406,27435,239,734,1997
0.7786,8.9794,178525888,4858505,239,1149,1996
0.8369,8.97,2433133,159126,239,1884,1998
0.7219,8.9696,1710981,764825,239,1867,2000
0.6317,8.9656,190682336,421653,239,1335,2006
0.6262,8.949,514350976,6657592,239,1335,2012
0.6119,8.9447,455196352,13306785,239,1335,2011
0.6485,8.9405,158217424,6193449,239,1369,2010
0.6771,8.9375,177424768,4213211,239,1344,2008
0.6894,8.9353,56417124,2143487,239,1607,2005
0.7291,8.9248,14780386,62334,239,1375,2003
0.6336,8.9087,604244032,8167977,239,1335,2013
0.68,8.908,189064240,864357,239,1352,2000
0.7249,8.8961,912653,3589,239,1262,1995
0.7071,8.8854,5848607232,37428984,239,1377,2015
0.6782,8.8822,6900638,29464,239,1384,2008
0.8258,8.8781,4251989,220405,239,1884,2000
0.6675,8.8774,75480088,25405834,239,1120,1995
0.701,8.8767,39867512,24300,239,1395,2011
0.7788,8.8648,6533765,535649,239,1884,2003
0.7023,8.8379,3554865,4482432,239,1391,2009
0.7184,8.831,86292304,3239051,239,1358,1997
0.7221,8.8285,8789339,1070557,239,1251,1999
0.6807,8.8211,120485736,3060833,239,1369,2009
0.7702,8.819,137603680,2291742,239,1149,1995
0.8041,8.8179,8997989,1745715,239,1148,2000
0.7583,8.8176,14900739,9107685,239,1370,1997
0.6397,8.8136,85630704,7781669,239,1120,1997
0.6952,8.8123,10553318,76654,239,708,2002
0.7143,8.8066,17603392,2620098,239,763,1997
0.6644,8.7923,215136320,14316701,239,1331,2014
0.7739,8.7815,48439092,228343,239,669,1995
0.7027,8.7765,318691936,160446,239,1349,2006
0.6858,8.7757,407442784,86406464,239,1285,2013
0.6722,8.7716,5915605,2256358,239,1126,2001
0.6761,8.765,32929872,539292,239,1176,2009
0.8849,8.7633,122045664,45851028,239,1740,1997
0.6625,8.7585,884005120,27642992,239,1349,2012
0.762,8.7566,19018074,4336309,239,1148,2004
0.6594,8.7545,358718368,824498,239,1352,2006
0.7686,8.7514,5376428,268489,239,1176,1996
0.6459,8.7463,22868828,392784,239,1363,2006
0.7519,8.7376,217631296,14101264,239,1149,1997
0.7279,8.7376,324023648,317277984,239,1670,2013
0.6271,8.7319,103309240,30104932,239,1607,2010
0.6658,8.7297,123119648,2026659,239,1363,2016
0.7891,8.7123,3756920,644596,239,688,1998
0.6622,8.7051,12191939,180891,239,1343,2004
0.6985,8.6848,95189320,1162679,239,1379,2005
0.5983,8.6708,27984668,80319,239,1262,2013
0.7202,8.6613,34580384,209005,239,871,2012
0.7496,8.6459,55693200,397313,239,721,2001
0.7578,8.6458,15088821,957548,239,1884,2007
0.6366,8.6437,340897984,82108400,239,1337,2012
0.7161,8.6404,10128729,44215,239,708,2001
0.7324,8.6233,398111200,403103424,239,1670,2014
0.7018,8.6188,79146888,5238229,239,1423,2011
0.7968,8.6023,814397,347480,239,1162,2003
0.774,8.5793,360466336,65512472,239,1443,2016
0.8909,8.5773,152245488,47449612,239,1740,1999
0.8103,8.5705,5601069,1890218,239,687,1995
0.6927,8.5664,6790916,1572684,239,734,2005
0.8364,8.5389,1472710,1603,239,1780,1998
0.6853,8.532,92771208,2689293,239,727,2004
0.8249,8.5141,13420772,169144,239,679,1996
